0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0
0.0,0.11764705882352938,0.0,0.3296703296703296,0.0,0.5,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.16071428571428575,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.02941176470588236,0.5,0.08791208791208786,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.035714285714285754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
1.0,0.2941176470588235,1.0,0.2142857142857142,0.25,0.5,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.14285714285714285,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
0.0,0.2941176470588235,0.25,0.16483516483516483,0.0,0.5,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.21428571428571425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.6470588235294117,0.5,0.20329670329670324,1.0,0.5,0.0,0.3333333333333333,0.0,0.33928571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.11764705882352938,0.5,0.027472527472527423,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0892857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
0.3333333333333333,0.20588235294117646,1.0,0.0934065934065934,0.0,0.25,0.6666666666666667,0.3333333333333333,0.0,0.21428571428571425,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.3333333333333333,0.20588235294117646,0.75,0.22527472527472525,0.0,1.0,0.0,0.6666666666666667,1.0,0.37499999999999994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.07352941176470584,1.0,0.0549450549450549,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.39285714285714285,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
1.0,0.2941176470588235,0.5,0.1593406593406593,1.0,0.25,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.10714285714285715,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
0.3333333333333333,0.11764705882352938,0.5,0.14285714285714282,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.38235294117647056,0.5,0.20329670329670324,0.0,0.5,0.0,1.0,0.3333333333333333,0.37499999999999994,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
0.0,0.47058823529411764,0.5,0.445054945054945,1.0,1.0,0.6666666666666667,1.0,1.0,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
